credit_score,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,geography_France,geography_Germany,geography_Spain,exited
0.26119402985074625,0,-0.3773226415447124,0.30000000000000004,-0.7613474712756407,2,1,1,0.7812682873770892,0,0,1,0
0.09701492537313433,1,-0.6618618044012791,1.0,-0.7613474712756407,1,1,1,-0.7838229514420939,0,0,1,0
-0.8432835820895522,1,0.3814484594061321,0.30000000000000004,0.1497954641082022,3,1,0,-0.4451476465661759,0,1,0,1
-0.40298507462686567,0,-1.8000184558275458,0.8,0.6521162344322586,2,1,1,-0.7120019324405664,0,1,0,0
0.11194029850746269,0,-0.7567081920201346,0.30000000000000004,0.018819505023063562,1,1,1,0.9155232996448085,1,0,0,0
-0.5074626865671642,0,0.7608340098815544,0.5,-0.7613474712756407,2,1,0,-0.10478671678373183,1,0,0,0
-0.9552238805970149,0,-0.9464009672578457,0.7000000000000001,-0.7613474712756407,2,1,1,0.05951088465446759,1,0,0,0
-1.4850746268656716,1,0.09690929654956541,0.1,0.11297978756239593,1,1,1,0.21123034124831735,0,1,0,1
-0.27611940298507465,0,2.373222599402099,0.0,-0.1219030230419702,2,0,1,-0.6475189015889902,1,0,0,0
0.05970149253731343,0,2.278376211783243,0.8,0.31929954247838754,1,1,1,-0.5774366724816931,1,0,0,0
-0.43283582089552236,0,-1.1360937424955568,0.0,0.7834165251390718,1,0,0,0.5318330065372348,1,0,0,0
-0.12686567164179105,0,0.3814484594061321,0.5,-0.14206183656367463,2,0,0,0.545584948920823,0,1,0,0
-0.9477611940298507,0,-1.2309401301144125,0.7000000000000001,0.44319045886456665,1,1,1,-0.369985568958763,1,0,0,0
0.31343283582089554,1,-0.18762986630700126,0.30000000000000004,-0.7613474712756407,2,1,1,0.48201985275178993,0,0,1,0
-0.7835820895522388,1,0.9505267851192655,0.2,-0.7613474712756407,1,0,0,-0.3469197916450917,1,0,0,1
-0.8283582089552238,0,-0.18762986630700126,0.9,0.9031474200505305,1,0,1,0.500341137768857,1,0,0,0
0.6791044776119403,1,0.8556803975004099,0.5,0.16537459283132264,2,0,0,0.8833181254869062,0,0,1,1
0.4925373134328358,0,0.0020629089307098495,0.6000000000000001,-0.7613474712756407,2,0,1,-0.3629590483467201,0,0,1,0
0.9253731343283582,1,-0.6618618044012791,0.4,0.09648991181268775,2,1,1,0.2736826322158224,0,1,0,0
-0.14925373134328357,0,-0.8515545796389902,0.1,-0.3014032105302645,1,1,1,-0.2127001549332445,0,1,0,0
-1.2537313432835822,1,-0.6618618044012791,0.30000000000000004,-0.7613474712756407,2,1,1,0.4045470804302143,1,0,0,0
-0.22388059701492538,0,0.28660207178727654,0.9,-0.7613474712756407,2,1,0,0.19855633677986623,0,0,1,0
0.4552238805970149,0,0.6659876222626988,0.5,-0.7613474712756407,1,1,1,-0.44618797253972475,1,0,0,0
0.6268656716417911,1,-1.2309401301144125,0.4,0.3039931596367769,1,1,1,0.6719073993998098,0,0,1,0
0.19402985074626866,1,-0.3773226415447124,0.4,-0.7613474712756407,1,1,0,0.26352598483247625,1,0,0,0
-0.11940298507462686,1,-0.5670154167824235,0.0,-0.7613474712756407,1,1,0,-0.07438020666491232,0,0,1,1
0.3656716417910448,1,0.3814484594061321,0.2,0.4962827691946581,1,0,1,-0.6335888615792873,1,0,0,0
0.5895522388059702,1,-0.09278347868814571,1.0,0.20852504530803787,2,1,0,0.7293281274678863,1,0,0,1
-1.3656716417910448,0,-0.18762986630700126,0.9,-0.0026412604544420243,1,1,1,0.20632066137041388,0,0,1,0
0.7611940298507462,0,-0.3773226415447124,0.4,-0.7613474712756407,2,1,1,-0.9142351414723626,0,0,1,0
-0.30597014925373134,0,-1.0412473548767014,0.2,-0.7613474712756407,2,0,0,-0.7542581355836795,1,0,0,0
-1.0746268656716418,0,-0.3773226415447124,0.1,-0.08012343417091164,1,0,0,-0.4088484633933519,1,0,0,0
0.23134328358208955,1,-1.4206329053521236,0.8,0.011396724681809012,1,1,0,0.8985445576346459,0,0,1,0
0.7313432835820896,1,-0.3773226415447124,0.30000000000000004,-0.7613474712756407,1,1,0,0.9344638601974294,1,0,0,0
-0.23134328358208955,1,-0.18762986630700126,0.9,-0.11016562080106378,2,1,0,-0.9191945301055001,0,0,1,0
-0.9477611940298507,0,-0.28247625392585685,0.30000000000000004,-0.15054855319638333,1,1,0,-0.3289160733997041,0,0,1,0
0.13432835820895522,0,-1.325786517733268,0.7000000000000001,-0.7613474712756407,2,1,1,0.4587529023775702,1,0,0,0
-0.8955223880597015,0,0.28660207178727654,0.1,0.4853709739897329,1,1,0,0.014114186042640375,1,0,0,1
-1.2537313432835822,1,-0.3773226415447124,0.7000000000000001,0.2881495951969756,1,1,1,-0.7350428045496725,0,0,1,0
-0.917910447761194,1,-1.1360937424955568,0.1,-0.7613474712756407,2,1,1,-0.6284700796369329,1,0,0,0
-0.029850746268656716,0,-0.6618618044012791,0.8,-0.7613474712756407,1,1,0,0.34622203930168344,0,0,1,0
-0.09701492537313433,1,0.6659876222626988,1.0,0.10127186288729784,2,1,1,0.34970073728300216,0,1,0,0
-0.1044776119402985,0,-1.4206329053521236,0.1,-0.7613474712756407,2,0,1,0.6404467383775604,1,0,0,0
-0.4626865671641791,1,1.1402195603569765,1.0,-0.0990851919683354,2,1,1,0.9285332702401482,0,0,1,0
0.8208955223880597,1,-1.2309401301144125,0.7000000000000001,0.2085072490116589,2,1,1,0.7121881623783758,0,0,1,0
0.11194029850746269,1,-0.28247625392585685,0.30000000000000004,0.19151931215668155,2,1,1,0.8869021369046717,0,0,1,0
0.6940298507462687,0,-0.3773226415447124,0.4,0.00907019212081919,1,1,0,0.34585659354490117,0,1,0,0
0.4925373134328358,1,-0.7567081920201346,0.0,0.16453495259246964,2,1,0,0.03629730257574442,1,0,0,0
-1.2835820895522387,0,0.7608340098815544,0.8,-0.17016289412622643,1,1,0,-0.7492561539680408,0,0,1,1
0.5746268656716418,0,0.0020629089307098495,0.6000000000000001,0.23756452431401365,1,1,1,0.8679486663072354,0,1,0,1
0.17164179104477612,0,-0.28247625392585685,0.30000000000000004,-0.3372297422680775,2,0,1,-0.4586212605820118,0,0,1,0
1.4776119402985075,0,0.28660207178727654,0.6000000000000001,-0.09931207514772294,3,0,1,-0.4022763356972524,0,1,0,1
1.4776119402985075,0,-0.5670154167824235,1.0,-0.7613474712756407,1,1,0,-0.9629953642011319,1,0,0,1
0.291044776119403,0,-1.7051720682086902,0.30000000000000004,0.04615704659250717,1,1,1,0.051376946497394244,0,0,1,0
0.5895522388059702,0,-0.9464009672578457,0.5,0.6462000242562738,1,0,0,0.12620885225000095,1,0,0,0
-0.08955223880597014,0,-0.5670154167824235,0.8,-0.12101618733871117,2,0,0,-0.6573847171753534,0,1,0,0
0.6940298507462687,1,1.5196051108323987,0.9,0.10199704236529875,1,0,1,-0.4884097150120314,1,0,0,1
0.43283582089552236,0,-0.09278347868814571,0.2,-0.7613474712756407,2,1,0,-1.0114380201582216,1,0,0,0
-0.6417910447761194,0,0.47629484702498764,0.5,-0.7613474712756407,2,1,0,-0.3367964867396941,0,0,1,0
0.6119402985074627,1,1.2350659479758321,0.6000000000000001,-0.2025038605027508,2,0,1,-0.6161253321382223,0,1,0,0
0.208955223880597,0,-0.8515545796389902,0.4,0.08770261808607037,2,0,1,-0.5612301951208417,0,1,0,1
0.022388059701492536,1,-0.3773226415447124,0.1,0.0728443569629735,1,1,1,-0.16970330150253357,0,0,1,0
0.3358208955223881,0,2.278376211783243,0.7000000000000001,0.40182488867711036,1,0,0,0.19586271183877788,1,0,0,1
1.4776119402985075,1,-0.18762986630700126,0.30000000000000004,0.9067864098700299,1,0,1,-0.30721428806503204,1,0,0,0
-0.664179104477612,0,-0.6618618044012791,0.6000000000000001,-0.7613474712756407,2,1,1,-0.8119543457104151,0,0,1,0
-0.6044776119402985,1,0.7608340098815544,0.7000000000000001,-0.7613474712756407,2,0,0,0.12983748972819134,1,0,0,0
0.7686567164179104,1,-1.0412473548767014,0.7000000000000001,0.21502069348639097,1,0,1,0.9073262344182048,1,0,0,0
-0.7985074626865671,1,0.7608340098815544,0.5,-0.7613474712756407,2,1,1,-0.6162699856324925,0,0,1,0
0.5746268656716418,0,2.6577617622586653,0.2,-0.022810579278854767,1,0,1,0.028428376126023298,1,0,0,0
-0.7014925373134329,0,-0.6618618044012791,0.5,-0.18516917026061683,1,0,0,0.373137144702161,1,0,0,0
0.03731343283582089,0,-0.6618618044012791,0.30000000000000004,0.17024576058117222,2,1,1,-0.2690459947030696,1,0,0,0
-0.44776119402985076,0,-0.18762986630700126,0.9,-0.7613474712756407,3,1,1,-0.9040852032461647,0,0,1,0
-1.1492537313432836,0,0.5711412346438433,0.7000000000000001,0.09476210310829183,2,0,1,0.674940853315842,0,1,0,0
1.335820895522388,1,-0.6618618044012791,0.2,0.3835237105858094,1,1,0,0.9318232985901491,1,0,0,0
-0.9925373134328358,1,-1.7051720682086902,0.1,0.4279582403241656,3,1,1,0.717109329146548,0,1,0,1
0.9328358208955224,1,-0.6618618044012791,0.2,-0.7613474712756407,1,1,0,0.3747340257573183,1,0,0,1
-0.5373134328358209,1,0.0020629089307098495,0.9,0.2449867558707983,1,1,0,-0.13773589580780612,1,0,0,0
0.08208955223880597,0,0.6659876222626988,0.30000000000000004,-0.7613474712756407,2,0,1,0.7794985946984189,1,0,0,0
0.7910447761194029,1,-0.5670154167824235,0.7000000000000001,-0.7613474712756407,1,1,0,0.9002658630587325,1,0,0,0
-0.014925373134328358,1,-1.515479292970979,0.5,-0.7613474712756407,1,1,1,0.8236807325586373,0,0,1,0
-0.4925373134328358,1,0.3814484594061321,0.8,0.2778798778217617,1,1,0,-0.33085949258695313,1,0,0,1
1.0223880597014925,0,-0.7567081920201346,0.4,0.6143544534604507,1,1,1,0.744497125164282,1,0,0,0
-1.044776119402985,0,0.3814484594061321,0.1,-0.7613474712756407,2,1,1,-0.47902482400851554,1,0,0,0
-0.8507462686567164,1,0.9505267851192655,0.9,0.3474640238460965,1,0,0,0.7541171416296719,0,0,1,1
-0.9552238805970149,1,-0.6618618044012791,0.6000000000000001,-0.7613474712756407,1,1,1,0.3381763367264979,0,0,1,1
0.26119402985074625,0,-0.09278347868814571,0.4,0.16087134586960902,1,0,1,-0.11383076227334198,0,1,0,0
0.9402985074626866,1,-0.3773226415447124,0.1,0.42997102496397044,3,1,1,0.32167252171930777,0,1,0,1
-0.17164179104477612,0,-0.3773226415447124,0.8,0.11930131426824735,1,1,1,-0.0873558182433419,0,1,0,0
0.3208955223880597,1,1.045373172738121,0.8,-0.7613474712756407,1,1,0,0.2723015623822641,1,0,0,1
-0.2537313432835821,1,-1.7051720682086902,0.2,0.2239777184097512,1,0,0,-0.4252434070777288,1,0,0,0
-1.4029850746268657,0,0.6659876222626988,0.6000000000000001,0.5071171073915546,1,1,0,0.8472851738681886,1,0,0,0
1.4179104477611941,0,-0.9464009672578457,0.8,-0.7613474712756407,2,1,1,0.24236906438135147,1,0,0,0
0.1417910447761194,1,-0.47216902916356795,0.5,0.5303152461027876,1,1,0,0.11338887278662933,1,0,0,0
-1.0522388059701493,0,0.8556803975004099,0.6000000000000001,0.4124717777786662,1,0,0,-0.1147327372941843,0,1,0,1
0.7388059701492538,0,1.2350659479758321,0.8,-0.7613474712756407,2,0,1,0.8101548684401628,0,0,1,0
-0.582089552238806,0,0.19175568416842095,0.1,-0.7613474712756407,2,0,0,-0.29524840463739993,1,0,0,0
0.06716417910447761,1,-1.0412473548767014,0.7000000000000001,-0.013765905635883105,1,0,0,0.027473744386957634,0,0,1,0
0.15671641791044777,0,2.4680689870209545,0.0,-0.7613474712756407,1,1,1,-0.140903939482386,1,0,0,0
0.6194029850746269,1,-1.7051720682086902,0.1,0.6397634880051003,2,1,0,-0.7848338994396455,1,0,0,0
1.2313432835820894,1,0.6659876222626988,0.0,-0.06291817866587822,1,0,1,-0.11845347320231754,0,1,0,1
-1.1567164179104477,0,0.7608340098815544,0.6000000000000001,-0.7613474712756407,1,1,1,-0.0969716668989882,1,0,0,0
1.291044776119403,0,0.09690929654956541,0.6000000000000001,0.2759196196954984,1,0,0,0.17817920336637036,1,0,0,0
0.44776119402985076,0,0.5711412346438433,0.6000000000000001,0.12450551579350749,1,0,0,1.0043832397630394,0,0,1,0
-0.014925373134328358,1,0.8556803975004099,0.7000000000000001,0.32236262219568196,1,1,0,-0.4269432635297206,0,1,0,0
0.5597014925373134,1,-1.2309401301144125,0.9,0.191250486164242,1,1,1,0.47971454569412514,1,0,0,0
0.21641791044776118,0,0.6659876222626988,0.0,0.06942927120716832,1,1,0,-0.9537464861107104,1,0,0,0
0.7164179104477612,1,0.0020629089307098495,0.9,0.28028904164435275,1,1,1,-0.4061890958152776,1,0,0,1
0.2462686567164179,1,0.09690929654956541,0.7000000000000001,-0.7613474712756407,2,1,0,0.043753005937476906,1,0,0,0
0.23134328358208955,1,-1.2309401301144125,0.7000000000000001,-0.7613474712756407,2,1,0,-0.13189293150903558,1,0,0,0
-0.5447761194029851,0,0.3814484594061321,0.2,0.382035720694733,1,1,1,1.0044207500507314,0,0,1,1
-0.7388059701492538,0,-0.09278347868814571,0.1,0.6585157669306085,2,1,0,0.8635510171044114,0,0,1,0
0.34328358208955223,1,1.1402195603569765,0.2,0.1090167013145662,1,1,0,-0.134022478980198,0,1,0,0
0.19402985074626866,1,-0.18762986630700126,0.8,0.4067866058644834,2,1,1,-0.7941411268664768,0,1,0,0
-0.08955223880597014,1,3.4165328632095098,0.1,0.07208295770996329,2,0,1,0.14063099877113142,0,1,0,0
-0.26119402985074625,0,1.045373172738121,0.7000000000000001,-0.7613474712756407,1,1,0,0.8665509252347029,0,0,1,1
1.4776119402985075,1,-0.47216902916356795,0.2,-0.7613474712756407,2,0,0,-0.48463937200256013,1,0,0,0
-1.037313432835821,0,-0.9464009672578457,1.0,-0.7613474712756407,2,0,1,-0.7530490641424649,1,0,0,0
0.14925373134328357,1,-1.7051720682086902,0.1,-0.4811405513073103,1,1,0,-0.7197556850259109,0,1,0,0
1.4776119402985075,0,-0.5670154167824235,0.8,-0.1885781409894724,1,1,1,0.8812023012917286,1,0,0,0
-1.6865671641791045,0,-0.47216902916356795,0.9,-0.7613474712756407,2,1,0,0.0841941787642215,1,0,0,0
-0.40298507462686567,0,0.19175568416842095,0.30000000000000004,-0.04371824840854461,1,1,0,0.9339381062463649,0,1,0,1
0.7164179104477612,0,1.9938370489266766,0.0,0.4329306196098097,1,1,0,0.2759786887689344,1,0,0,1
0.7910447761194029,1,0.7608340098815544,0.9,-0.012467089591338127,1,1,0,-0.26734969613744425,0,1,0,0
-0.5,0,0.28660207178727654,0.2,-0.7613474712756407,2,1,1,-0.8227531407559567,1,0,0,0
0.6492537313432836,0,-0.18762986630700126,0.7000000000000001,0.06151924865447861,1,0,1,-0.19020109809080002,1,0,0,0
-0.23134328358208955,0,-0.7567081920201346,0.7000000000000001,0.3100257121203675,1,1,1,0.4990662962568112,1,0,0,0
0.7313432835820896,0,0.28660207178727654,0.8,0.42901590479310703,2,1,0,-0.3141013395315102,0,1,0,0
-0.6044776119402985,1,-0.3773226415447124,0.1,0.060134351845950305,2,0,1,0.802232675348841,1,0,0,0
-0.9850746268656716,1,0.5711412346438433,0.1,0.20362251844562607,1,1,1,-0.5952046553418296,0,1,0,1
0.09701492537313433,0,-1.325786517733268,0.5,0.44293519568831013,2,1,0,-0.6533583080013942,0,1,0,0
0.7238805970149254,1,-0.6618618044012791,0.7000000000000001,-0.13790377503348944,1,0,1,0.5901379201943214,0,1,0,0
1.4776119402985075,0,-0.7567081920201346,0.4,-0.7613474712756407,2,0,0,0.5357547121981243,1,0,0,0
-0.9850746268656716,0,-0.7567081920201346,0.4,-0.030292863536196177,1,1,0,-0.2262686120342203,1,0,0,0
-0.07462686567164178,1,-0.5670154167824235,0.4,-0.09804469661352154,2,0,1,-0.40188872939110204,1,0,0,0
-1.4104477611940298,1,0.19175568416842095,0.8,0.20413304479813868,2,1,0,-0.2995389106336457,0,1,0,0
-0.17164179104477612,0,0.09690929654956541,0.9,-0.7613474712756407,1,1,0,-1.0113323001061902,1,0,0,0
0.4552238805970149,1,-1.2309401301144125,0.4,0.2018277580359099,2,1,0,0.4583339866713953,0,0,1,1
-0.7313432835820896,1,0.0020629089307098495,1.0,0.49405776176058847,1,1,0,-0.6787463685733931,1,0,0,0
0.753731343283582,0,0.8556803975004099,0.4,-0.7613474712756407,2,0,1,0.4800802964125959,1,0,0,0
-0.029850746268656716,0,-0.6618618044012791,0.0,-0.7613474712756407,1,0,1,0.18022051525564484,1,0,0,0
0.08208955223880597,0,2.6577617622586653,0.9,-0.7613474712756407,3,1,1,-0.2772681684420308,1,0,0,0
-1.6194029850746268,0,-0.28247625392585685,0.4,-0.7613474712756407,1,1,1,0.9903196265337507,1,0,0,0
-1.0,0,0.6659876222626988,0.30000000000000004,-0.7613474712756407,2,1,0,-0.23460382490573833,1,0,0,0
-0.44029850746268656,0,-0.7567081920201346,0.9,-0.7613474712756407,2,0,1,-0.804105851693827,1,0,0,0
-1.455223880597015,0,0.47629484702498764,0.7000000000000001,-0.7613474712756407,2,0,0,0.8782681632322683,0,0,1,0
1.0597014925373134,0,-1.4206329053521236,1.0,0.38425382912403894,1,1,1,-0.10777778102505503,1,0,0,0
-0.417910447761194,0,-0.8515545796389902,0.6000000000000001,0.18997730619421666,4,1,0,-0.5862657199808738,0,0,1,1
0.11194029850746269,0,1.5196051108323987,0.9,0.44906276628296443,1,1,1,0.3871029668833206,0,1,0,1
0.19402985074626866,1,0.47629484702498764,0.2,0.007022363672726071,2,0,1,-0.6933773121972858,0,1,0,0
-0.3208955223880597,0,-0.6618618044012791,0.7000000000000001,-0.1978854472001525,1,1,1,0.5319591590223994,1,0,0,0
-0.40298507462686567,1,1.045373172738121,0.5,-0.06846936877163919,3,0,1,-0.36023330077443755,0,1,0,1
-0.1791044776119403,1,0.5711412346438433,0.6000000000000001,-0.3406066483043382,1,1,0,0.15683635793912476,0,1,0,0
-0.26865671641791045,1,0.5711412346438433,0.6000000000000001,0.2449083580893928,3,1,1,0.4514054604152738,0,1,0,1
-0.746268656716418,1,-0.47216902916356795,0.5,-0.7613474712756407,2,1,1,-0.9986790330325606,1,0,0,0
-0.04477611940298507,0,-0.28247625392585685,0.6000000000000001,0.21427779610979245,1,1,0,-0.11296955046486959,1,0,0,0
0.8955223880597015,0,-0.8515545796389902,0.4,-0.1447250091980196,1,1,0,-0.9942157154128018,0,0,1,0
0.7164179104477612,0,-0.09278347868814571,0.4,0.14196242817685262,1,0,1,-0.29111363241010846,1,0,0,0
0.22388059701492538,0,-0.8515545796389902,0.4,-0.7613474712756407,1,0,1,0.6289411437918503,1,0,0,0
-0.15671641791044777,1,-0.7567081920201346,0.2,-0.07017812681515351,2,1,0,0.2850009803247613,0,0,1,0
-0.9477611940298507,1,-0.18762986630700126,0.0,-0.7613474712756407,1,0,1,0.3245528848676866,0,0,1,0
